"Reference","JulianDate","Gear","Longitude","Latitude","StartDepth","Zone","month","year","starttime","effort","n","season","CPUE"
"TBM2003030901",79,160,-82.434783,27.884933,2.5,"C",3,2003,9,41.2,0,2,0
"TBM2003030906",86,160,-82.40785,27.789433,0.8,"C",3,2003,11,41.2,0,2,0
"TBM2003030907",86,160,-82.443583,27.760033,0.7,"C",3,2003,12,41.2,2,2,0.0485436893203883
"TBM2003031001",78,160,-82.664883,27.680733,1.5,"D",3,2003,8,41.2,0,2,0
"TBM2003031004",78,160,-82.679767,27.702933,1,"D",3,2003,12,41.2,0,2,0
"TBM2003031005",78,160,-82.696817,27.738133,1,"D",3,2003,13,41.2,0,2,0
"TBM2003031102",72,160,-82.5909,27.812783,1.4,"B",3,2003,9,41.2,0,2,0
"TBM2003031106",72,160,-82.552583,27.847367,1,"B",3,2003,11,41.2,0,2,0
"TBM2003031107",72,160,-82.53725,27.837633,0.6,"B",3,2003,11,41.2,0,2,0
"TBM2003031108",72,160,-82.6232,27.80275,2,"B",3,2003,13,41.2,0,2,0
"TBM2003031201",70,160,-82.638317,27.894283,0.6,"A",3,2003,9,41.2,0,2,0
"TBM2003031203",70,160,-82.654167,27.965633,1.9,"A",3,2003,11,41.2,0,2,0
"TBM2003031204",70,160,-82.684517,27.9909,0.7,"A",3,2003,12,41.2,0,2,0
"TBM2003031207",70,160,-82.595233,27.973833,0.6,"A",3,2003,14,41.2,0,2,0
"TBM2003034306",63,300,-82.361933,27.857333,1.6,"K",3,2003,11,7.412,0,2,0
"TBM2003034307",63,300,-82.357233,27.857417,1.7,"K",3,2003,12,7.412,0,2,0
"TBM2003040101",92,160,-82.6939,27.699667,0.8,"D",4,2003,10,41.2,0,2,0
"TBM2003040104",92,160,-82.72885,27.662233,1,"D",4,2003,13,41.2,0,2,0
"TBM2003040105",92,160,-82.712117,27.642067,0.7,"D",4,2003,14,41.2,0,2,0
"TBM2003040106",98,160,-82.635917,27.721067,1.5,"B",4,2003,9,41.2,0,2,0
"TBM2003040304",99,160,-82.628633,27.55665,0.6,"E",4,2003,10,41.2,0,2,0
"TBM2003040305",99,160,-82.5822,27.548117,0.8,"E",4,2003,11,41.2,0,2,0
"TBM2003040307",99,160,-82.5946,27.570283,1.5,"E",4,2003,12,41.2,0,2,0
"TBM2003040308",99,160,-82.58075,27.593717,0.9,"E",4,2003,14,41.2,0,2,0
"TBM2003040401",99,300,-82.522167,27.493467,1.3,"N",4,2003,8,7.412,0,2,0
"TBM2003040402",99,300,-82.554533,27.506,3,"M",4,2003,9,7.412,0,2,0
"TBM2003040403",99,300,-82.543533,27.508633,1.5,"M",4,2003,9,6.6708,0,2,0
"TBM2003040404",99,300,-82.515333,27.511583,1.8,"M",4,2003,9,7.412,0,2,0
"TBM2003040415",99,300,-82.493483,27.4769,1,"N",4,2003,13,7.412,0,2,0
"TBM2003040501",118,160,-82.40345,27.792217,2,"C",4,2003,9,41.2,0,2,0
"TBM2003040502",118,160,-82.4825,27.722033,1.5,"C",4,2003,10,41.2,0,2,0
"TBM2003040503",118,160,-82.478183,27.7106,1.3,"C",4,2003,11,41.2,0,2,0
"TBM2003040504",118,160,-82.48575,27.71395,0.9,"C",4,2003,12,41.2,0,2,0
"TBM2003040505",118,160,-82.534733,27.676983,1,"E",4,2003,13,41.2,0,2,0
"TBM2003040601",100,300,-82.43375,27.677717,1.5,"L",4,2003,9,6.6708,0,2,0
"TBM2003040610",100,300,-82.47915,27.7166,1.3,"L",4,2003,12,6.6708,0,2,0
"TBM2003040611",100,300,-82.475467,27.71435,2.5,"L",4,2003,12,8.1532,0,2,0
"TBM2003040612",100,300,-82.463483,27.71645,1.2,"L",4,2003,12,7.412,0,2,0
"TBM2003040613",100,300,-82.44745,27.699567,1.7,"L",4,2003,13,7.412,0,2,0
"TBM2003040614",100,300,-82.448133,27.69705,1.3,"L",4,2003,13,7.412,0,2,0
"TBM2003041001",114,160,-82.532267,27.897767,2.5,"A",4,2003,9,41.2,0,2,0
"TBM2003041004",114,160,-82.596183,27.85925,0.9,"B",4,2003,12,41.2,0,2,0
"TBM2003041005",114,160,-82.606917,27.871733,1.1,"B",4,2003,13,41.2,0,2,0
"TBM2003041006",114,160,-82.620733,27.860033,0.5,"B",4,2003,14,41.2,0,2,0
"TBM2003041202",113,160,-82.612417,27.972317,0.4,"A",4,2003,8,41.2,2,2,0.0485436893203883
"TBM2003041205",113,160,-82.713133,27.957733,0.4,"A",4,2003,10,41.2,0,2,0
"TBM2003041207",113,160,-82.67225,27.912517,0.5,"A",4,2003,11,41.2,1,2,0.0242718446601942
"TBM2003044307",112,300,-82.335033,27.86395,1.6,"K",4,2003,10,5.9296,0,2,0
"TBM2003044309",112,300,-82.361617,27.857233,2.4,"K",4,2003,11,6.6708,0,2,0
"TBM2003050103",122,160,-82.4067,27.812067,1,"C",5,2003,9,41.2,0,3,0
"TBM2003050104",122,160,-82.396317,27.814517,0.6,"C",5,2003,10,41.2,0,3,0
"TBM2003050105",122,160,-82.402717,27.869767,0.6,"C",5,2003,12,41.2,2,3,0.0485436893203883
"TBM2003050203",121,160,-82.496267,27.718033,0.9,"C",5,2003,10,41.2,0,3,0
"TBM2003050204",121,160,-82.550883,27.650783,0.5,"E",5,2003,11,41.2,1,3,0.0242718446601942
"TBM2003050206",121,160,-82.516133,27.696283,1,"E",5,2003,14,41.2,0,3,0
"TBM2003050301",129,160,-82.552567,27.8477,0.6,"B",5,2003,8,41.2,0,3,0
"TBM2003050305",129,160,-82.618633,27.846517,0.6,"B",5,2003,10,41.2,0,3,0
"TBM2003050306",129,160,-82.592283,27.826133,0.6,"B",5,2003,12,41.2,1,3,0.0242718446601942
"TBM2003050307",129,160,-82.630383,27.745433,1,"B",5,2003,13,41.2,0,3,0
"TBM2003050403",133,160,-82.71535,27.69595,2.1,"D",5,2003,9,41.2,0,3,0
"TBM2003050404",133,160,-82.740467,27.653367,1.3,"D",5,2003,10,41.2,0,3,0
"TBM2003050406",133,160,-82.698483,27.63905,0.5,"D",5,2003,12,41.2,0,3,0
"TBM2003050601",132,160,-82.597833,27.5525,0.5,"E",5,2003,9,41.2,0,3,0
"TBM2003050604",132,160,-82.655533,27.521417,0.7,"E",5,2003,10,41.2,0,3,0
"TBM2003050605",132,160,-82.709667,27.512667,1.5,"E",5,2003,11,41.2,1,3,0.0242718446601942
"TBM2003050801",135,160,-82.534083,27.904,2.5,"A",5,2003,8,41.2,0,3,0
"TBM2003050802",135,160,-82.680933,27.962883,1.5,"A",5,2003,10,41.2,0,3,0
"TBM2003050804",135,160,-82.692,27.976283,0.7,"A",5,2003,11,41.2,0,3,0
"TBM2003050807",135,160,-82.617017,28.004067,0.8,"A",5,2003,13,41.2,0,3,0
"TBM2003051105",136,300,-82.479333,27.718117,2.9,"L",5,2003,9,7.412,0,3,0
"TBM2003051106",136,300,-82.4701,27.71365,1.7,"L",5,2003,9,7.412,0,3,0
"TBM2003051107",136,300,-82.462517,27.712017,1.8,"L",5,2003,10,6.6708,0,3,0
"TBM2003051108",136,300,-82.448333,27.687533,1,"L",5,2003,10,6.6708,0,3,0
"TBM2003051109",136,300,-82.43795,27.667217,3.6,"L",5,2003,11,7.412,0,3,0
"TBM2003051110",136,300,-82.4361,27.666617,2,"L",5,2003,11,6.6708,0,3,0
"TBM2003051207",139,300,-82.482767,27.51925,1,"M",5,2003,10,6.6708,0,3,0
"TBM2003051208",139,300,-82.483933,27.5267,2.2,"M",5,2003,11,6.6708,0,3,0
"TBM2003051213",142,300,-82.50585,27.487783,2,"N",5,2003,10,7.412,0,3,0
"TBM2003051214",142,300,-82.5217,27.489933,1.2,"N",5,2003,10,7.412,0,3,0
"TBM2003051215",142,300,-82.513367,27.521817,1.4,"M",5,2003,11,7.412,0,3,0
"TBM2003054502",127,300,-82.375767,27.858617,1.6,"K",5,2003,8,5.9296,0,3,0
"TBM2003054504",127,300,-82.356467,27.857433,1.9,"K",5,2003,9,8.8944,0,3,0
"TBM2003060201",161,160,-82.654867,27.521633,0.8,"E",6,2003,9,41.2,0,3,0
"TBM2003060202",161,160,-82.686367,27.502133,0.8,"E",6,2003,10,41.2,0,3,0
"TBM2003060301",153,160,-82.59655,27.876683,1,"B",6,2003,10,41.2,0,3,0
"TBM2003060302",153,160,-82.5514,27.8507,0.9,"B",6,2003,10,41.2,0,3,0
"TBM2003060303",153,160,-82.54635,27.8554,0.7,"B",6,2003,11,41.2,0,3,0
"TBM2003060304",153,160,-82.495633,27.824583,0.7,"C",6,2003,12,41.2,3,3,0.0728155339805825
"TBM2003060401",156,160,-82.518083,27.675417,0.5,"E",6,2003,8,41.2,0,3,0
"TBM2003060404",156,160,-82.551183,27.650683,0.5,"E",6,2003,10,41.2,0,3,0
"TBM2003060405",156,160,-82.60345,27.584433,1,"E",6,2003,12,41.2,0,3,0
"TBM2003060501",157,160,-82.713383,27.648017,0.6,"D",6,2003,8,41.2,0,3,0
"TBM2003060503",157,160,-82.6801,27.696517,2,"D",6,2003,11,41.2,0,3,0
"TBM2003060504",157,160,-82.690617,27.699817,0.5,"D",6,2003,12,41.2,0,3,0
"TBM2003060602",160,160,-82.5466,27.954567,0.7,"A",6,2003,9,41.2,0,3,0
"TBM2003060603",160,160,-82.7214,27.936717,0.6,"A",6,2003,11,41.2,0,3,0
"TBM2003060604",160,160,-82.691033,27.961617,1.1,"A",6,2003,11,41.2,0,3,0
"TBM2003060801",154,160,-82.629633,27.752583,0.8,"B",6,2003,8,41.2,0,3,0
"TBM2003061105",162,300,-82.496033,27.48225,1.6,"N",6,2003,10,7.412,0,3,0
"TBM2003061106",162,300,-82.507767,27.489017,1.8,"N",6,2003,10,7.412,0,3,0
"TBM2003061107",162,300,-82.570583,27.5047,2.9,"M",6,2003,11,7.412,0,3,0
"TBM2003061114",162,300,-82.485317,27.522417,1.4,"M",6,2003,13,6.6708,0,3,0
"TBM2003061115",162,300,-82.490917,27.52435,1.7,"M",6,2003,13,8.1532,0,3,0
"TBM2003061201",162,160,-82.4026,27.814133,0.5,"C",6,2003,9,41.2,0,3,0
"TBM2003061203",162,160,-82.409467,27.8479,0.6,"C",6,2003,10,41.2,0,3,0
"TBM2003061205",162,160,-82.41425,27.897133,0.6,"C",6,2003,11,41.2,0,3,0
"TBM2003061306",163,300,-82.472583,27.714617,1.5,"L",6,2003,11,5.9296,0,3,0
"TBM2003061307",163,300,-82.47825,27.7113,1.6,"L",6,2003,12,7.412,0,3,0
"TBM2003061308",163,300,-82.464333,27.7083,1.5,"L",6,2003,12,8.1532,0,3,0
"TBM2003061309",163,300,-82.446517,27.686083,1.7,"L",6,2003,13,6.6708,0,3,0
"TBM2003061310",163,300,-82.423867,27.669367,1.9,"L",6,2003,13,8.1532,0,3,0
"TBM2003061311",163,300,-82.4217,27.671517,2.3,"L",6,2003,14,6.6708,0,3,0
"TBM2003061403",155,160,-82.64275,27.894417,0.7,"A",6,2003,11,41.2,1,3,0.0242718446601942
"TBM2003064109",174,300,-82.334183,27.86425,4.1,"K",6,2003,11,5.9296,0,3,0
"TBM2003064710",178,300,-82.38015,27.85835,3.9,"K",6,2003,13,7.412,0,3,0
"TBM2003070101",182,160,-82.6899,27.709867,2.3,"D",7,2003,8,41.2,0,3,0
"TBM2003070103",182,160,-82.732433,27.650783,1.1,"D",7,2003,10,41.2,0,3,0
"TBM2003070106",182,160,-82.7108,27.6423,1.1,"D",7,2003,11,41.2,0,3,0
"TBM2003070201",190,160,-82.598067,27.826183,1.7,"B",7,2003,8,41.2,0,3,0
"TBM2003070202",190,160,-82.635583,27.721133,1.9,"B",7,2003,9,41.2,0,3,0
"TBM2003070301",183,160,-82.605267,27.8742,1.4,"B",7,2003,8,41.2,0,3,0
"TBM2003070302",183,160,-82.588817,27.8327,0.7,"B",7,2003,10,41.2,0,3,0
"TBM2003070406",182,300,-82.540783,27.509883,1.4,"M",7,2003,10,6.6708,0,3,0
"TBM2003070407",182,300,-82.52945,27.513767,2.2,"M",7,2003,10,7.412,0,3,0
"TBM2003070408",182,300,-82.472183,27.530117,3.9,"M",7,2003,11,7.412,0,3,0
"TBM2003070412",182,300,-82.497867,27.483833,1.5,"N",7,2003,13,6.6708,0,3,0
"TBM2003070413",182,300,-82.4937,27.477683,1.5,"N",7,2003,13,7.412,0,3,0
"TBM2003070702",184,160,-82.477717,27.7235,0.5,"C",7,2003,9,41.2,0,3,0
"TBM2003070703",184,160,-82.54805,27.656433,0.5,"E",7,2003,10,41.2,0,3,0
"TBM2003070704",184,160,-82.511017,27.67535,0.4,"E",7,2003,11,41.2,0,3,0
"TBM2003070906",184,300,-82.483033,27.711067,1.3,"L",7,2003,10,7.412,0,3,0
"TBM2003070907",184,300,-82.463333,27.713167,2.2,"L",7,2003,11,8.8944,0,3,0
"TBM2003070908",184,300,-82.457033,27.713417,2,"L",7,2003,11,8.1532,0,3,0
"TBM2003070909",184,300,-82.444517,27.68435,1.4,"L",7,2003,11,7.412,0,3,0
"TBM2003070910",184,300,-82.450017,27.687767,1.4,"L",7,2003,12,9.6356,0,3,0
"TBM2003070911",184,300,-82.42775,27.668117,1.4,"L",7,2003,12,8.1532,0,3,0
"TBM2003071101",192,160,-82.394283,27.839133,0.6,"C",7,2003,8,41.2,0,3,0
"TBM2003071102",192,160,-82.408783,27.8914,0.5,"C",7,2003,9,41.2,0,3,0
"TBM2003071103",192,160,-82.427617,27.931967,1.5,"C",7,2003,9,41.2,0,3,0
"TBM2003071201",196,160,-82.585417,27.544967,0.5,"E",7,2003,8,41.2,0,3,0
"TBM2003071203",196,160,-82.646933,27.531567,1.8,"E",7,2003,10,41.2,0,3,0
"TBM2003071206",196,160,-82.620967,27.510033,0.7,"E",7,2003,11,41.2,0,3,0
"TBM2003071301",195,160,-82.637633,27.905183,0.6,"A",7,2003,9,41.2,0,3,0
"TBM2003071303",195,160,-82.721167,27.936767,0.5,"A",7,2003,10,41.2,0,3,0
"TBM2003071304",195,160,-82.691667,27.9849,0.5,"A",7,2003,11,41.2,0,3,0
"TBM2003071305",195,160,-82.6927,27.976,0.9,"A",7,2003,12,41.2,0,3,0
"TBM2003074309",189,300,-82.361717,27.8573,2.5,"K",7,2003,11,7.412,0,3,0
"TBM2003074310",189,300,-82.36725,27.858067,2.3,"K",7,2003,11,4.4472,0,3,0
"TBM2003080104",213,160,-82.425533,27.901333,1,"C",8,2003,11,41.2,0,4,0
"TBM2003080105",213,160,-82.46555,27.93635,1.7,"C",8,2003,11,41.2,1,4,0.0242718446601942
"TBM2003080201",216,160,-82.6414,27.702867,1.3,"B",8,2003,8,41.2,0,4,0
"TBM2003080202",216,160,-82.651517,27.699483,1,"D",8,2003,9,41.2,0,4,0
"TBM2003080204",216,160,-82.715583,27.652133,0.8,"D",8,2003,10,41.2,0,4,0
"TBM2003080205",216,160,-82.7441,27.657883,0.5,"D",8,2003,12,41.2,0,4,0
"TBM2003080301",217,160,-82.545017,27.660533,0.5,"E",8,2003,8,41.2,0,4,0
"TBM2003080302",217,160,-82.56615,27.616817,0.6,"E",8,2003,9,41.2,0,4,0
"TBM2003080304",230,160,-82.459583,27.750633,0.5,"C",8,2003,9,41.2,0,4,0
"TBM2003080305",230,160,-82.491167,27.712317,1,"C",8,2003,10,41.2,0,4,0
"TBM2003080401",213,300,-82.44655,27.694183,1.1,"L",8,2003,8,6.6708,0,4,0
"TBM2003080402",213,300,-82.4468,27.70105,1.2,"L",8,2003,8,7.412,0,4,0
"TBM2003080403",213,300,-82.4469,27.702983,1.9,"L",8,2003,9,6.6708,0,4,0
"TBM2003080404",213,300,-82.454933,27.699667,3.1,"L",8,2003,9,7.412,0,4,0
"TBM2003080405",213,300,-82.430733,27.66725,2.8,"L",8,2003,10,7.412,0,4,0
"TBM2003080414",213,300,-82.456317,27.713,1.3,"L",8,2003,13,6.6708,0,4,0
"TBM2003080902",220,160,-82.58975,27.97405,2.4,"A",8,2003,9,41.2,0,4,0
"TBM2003080905",226,160,-82.67985,28.011483,0.5,"A",8,2003,10,41.2,0,4,0
"TBM2003080907",226,160,-82.68515,27.963467,1,"A",8,2003,12,41.2,0,4,0
"TBM2003081001",224,300,-82.567333,27.50825,2.1,"M",8,2003,8,7.412,0,4,0
"TBM2003081002",224,300,-82.544083,27.5056,4.7,"M",8,2003,9,6.6708,0,4,0
"TBM2003081003",224,300,-82.54035,27.5066,3.1,"M",8,2003,10,7.412,0,4,0
"TBM2003081004",224,300,-82.506033,27.487233,2.8,"N",8,2003,10,8.1532,0,4,0
"TBM2003081005",224,300,-82.4922,27.471917,1.7,"N",8,2003,10,8.1532,0,4,0
"TBM2003081104",224,160,-82.62075,27.855,1,"B",8,2003,9,41.2,0,4,0
"TBM2003081105",224,160,-82.550317,27.852133,0.8,"B",8,2003,11,41.2,0,4,0
"TBM2003081106",224,160,-82.536167,27.868467,0.5,"B",8,2003,11,41.2,2,4,0.0485436893203883
"TBM2003081107",224,160,-82.5381,27.90265,0.6,"A",8,2003,12,41.2,1,4,0.0242718446601942
"TBM2003081402",227,160,-82.589533,27.59305,1.4,"E",8,2003,10,41.2,0,4,0
"TBM2003081404",227,160,-82.58925,27.56075,0.6,"E",8,2003,12,41.2,0,4,0
"TBM2003081406",227,160,-82.662133,27.52285,0.9,"E",8,2003,14,41.2,0,4,0
"TBM2003084107",237,300,-82.3351,27.86385,1.8,"K",8,2003,11,7.412,0,4,0
"TBM2003084110",237,300,-82.37985,27.858883,1.6,"K",8,2003,13,6.6708,0,4,0
"TBM2003090201",245,160,-82.513267,27.697017,1,"E",9,2003,9,41.2,0,4,0
"TBM2003090204",245,160,-82.397433,27.814533,1,"C",9,2003,12,41.2,0,4,0
"TBM2003090205",245,160,-82.4135,27.84625,1,"C",9,2003,14,41.2,0,4,0
"TBM2003090206",245,160,-82.417733,27.845283,2,"C",9,2003,15,41.2,0,4,0
"TBM2003090207",245,160,-82.418117,27.84825,1.5,"C",9,2003,14,41.2,0,4,0
"TBM2003090401",246,160,-82.6813,27.997083,1.2,"A",9,2003,8,41.2,0,4,0
"TBM2003090402",246,160,-82.6842,28.019767,1.3,"A",9,2003,9,41.2,0,4,0
"TBM2003090403",246,160,-82.651983,28.017417,1,"A",9,2003,10,41.2,0,4,0
"TBM2003090404",246,160,-82.617917,28.002067,0.9,"A",9,2003,11,41.2,0,4,0
"TBM2003090601",247,300,-82.432933,27.665417,2.8,"L",9,2003,9,6.6708,0,4,0
"TBM2003090602",247,300,-82.42935,27.6679,3.2,"L",9,2003,9,7.412,0,4,0
"TBM2003090603",247,300,-82.423683,27.667717,1.8,"L",9,2003,9,6.6708,0,4,0
"TBM2003090612",247,300,-82.455667,27.715033,2.3,"L",9,2003,13,7.412,0,4,0
"TBM2003090613",247,300,-82.460767,27.706667,2.1,"L",9,2003,14,5.9296,0,4,0
"TBM2003090614",247,300,-82.450983,27.7156,2.3,"L",9,2003,15,6.6708,0,4,0
"TBM2003090801",260,160,-82.692383,27.73865,1.3,"D",9,2003,8,41.2,0,4,0
"TBM2003090802",260,160,-82.687967,27.709133,2.5,"D",9,2003,10,41.2,0,4,0
"TBM2003090803",260,160,-82.729833,27.691267,1.9,"D",9,2003,11,41.2,0,4,0
"TBM2003091103",247,160,-82.59395,27.559433,0.6,"E",9,2003,10,41.2,0,4,0
"TBM2003091104",247,160,-82.58875,27.5362,0.5,"E",9,2003,11,41.2,0,4,0
"TBM2003091105",247,160,-82.607167,27.521867,1,"E",9,2003,11,41.2,0,4,0
"TBM2003091106",247,160,-82.682533,27.512983,1.6,"E",9,2003,12,41.2,0,4,0
"TBM2003091303",254,160,-82.562483,27.832183,0.9,"B",9,2003,9,41.2,0,4,0
"TBM2003091305",254,160,-82.612417,27.85405,1.1,"B",9,2003,10,41.2,0,4,0
"TBM2003091306",254,160,-82.606467,27.838483,0.9,"B",9,2003,11,41.2,0,4,0
"TBM2003091307",254,160,-82.610667,27.873717,0.7,"B",9,2003,12,41.2,0,4,0
"TBM2003091405",255,300,-82.493333,27.4757,1,"N",9,2003,10,7.412,0,4,0
"TBM2003091406",255,300,-82.5127,27.492233,1.3,"N",9,2003,11,7.412,0,4,0
"TBM2003091413",255,300,-82.478467,27.5274,2.1,"M",9,2003,13,6.6708,0,4,0
"TBM2003091414",255,300,-82.52655,27.507917,2.7,"M",9,2003,14,8.1532,0,4,0
"TBM2003091415",255,300,-82.542717,27.5068,3.1,"M",9,2003,15,7.412,0,4,0
"TBM2003094501",253,300,-82.386967,27.858617,2.7,"K",9,2003,8,5.9296,0,4,0
"TBM2003094503",253,300,-82.340317,27.86325,1.1,"K",9,2003,10,7.412,0,4,0
"TBM2003100104",279,300,-82.4708,27.7114,2,"L",10,2003,10,7.412,0,4,0
"TBM2003100105",279,300,-82.477767,27.71155,2,"L",10,2003,10,6.6708,0,4,0
"TBM2003100106",279,300,-82.478833,27.717633,2.9,"L",10,2003,10,7.412,0,4,0
"TBM2003100112",279,300,-82.427883,27.669833,1.9,"L",10,2003,13,6.6708,0,4,0
"TBM2003100113",279,300,-82.4313,27.67955,1.8,"L",10,2003,13,7.412,0,4,0
"TBM2003100114",279,300,-82.4304,27.681633,2.3,"L",10,2003,14,8.1532,0,4,0
"TBM2003100201",274,300,-82.619767,27.595833,2.4,"E",10,2003,10,14.824,0,4,0
"TBM2003100202",274,300,-82.62065,27.57795,2,"E",10,2003,11,14.824,0,4,0
"TBM2003100205",274,300,-82.509867,27.729033,3.5,"C",10,2003,14,14.0828,0,4,0
"TBM2003100206",274,300,-82.48845,27.766133,3,"C",10,2003,14,14.824,0,4,0
"TBM2003100302",295,160,-82.6331,27.53815,0.9,"E",10,2003,11,41.2,0,4,0
"TBM2003100303",295,160,-82.5981,27.593133,0.9,"E",10,2003,12,41.2,1,4,0.0242718446601942
"TBM2003100304",295,160,-82.622067,27.524733,1,"E",10,2003,13,41.2,6,4,0.145631067961165
"TBM2003100501",276,300,-82.632233,27.92915,4.1,"A",10,2003,8,15.5652,0,4,0
"TBM2003100502",276,300,-82.578383,27.89215,3.4,"A",10,2003,9,15.5652,0,4,0
"TBM2003100503",276,300,-82.557167,27.897433,4.4,"A",10,2003,9,14.824,0,4,0
"TBM2003100504",276,300,-82.565383,27.822233,2.4,"B",10,2003,10,14.824,0,4,0
"TBM2003100505",276,300,-82.577167,27.772583,5.8,"B",10,2003,11,14.824,0,4,0
"TBM2003100506",276,300,-82.634567,27.720317,1.8,"B",10,2003,12,14.0828,0,4,0
"TBM2003100507",276,300,-82.681083,27.703833,2.4,"D",10,2003,13,14.824,0,4,0
"TBM2003100508",276,300,-82.744483,27.65075,4.1,"D",10,2003,13,14.824,0,4,0
"TBM2003100601",276,160,-82.630333,28.01135,0.7,"A",10,2003,9,41.2,0,4,0
"TBM2003100605",276,160,-82.720867,27.940583,0.7,"A",10,2003,12,41.2,0,4,0
"TBM2003100606",276,160,-82.647267,27.905983,1,"A",10,2003,13,41.2,0,4,0
"TBM2003100607",276,160,-82.637733,27.896517,0.5,"A",10,2003,14,41.2,0,4,0
"TBM2003101001",275,160,-82.7339,27.62055,2.4,"D",10,2003,8,41.2,0,4,0
"TBM2003101003",275,160,-82.729883,27.676767,1,"D",10,2003,11,41.2,0,4,0
"TBM2003101005",275,160,-82.679933,27.696017,0.9,"D",10,2003,12,41.2,0,4,0
"TBM2003101101",281,160,-82.61005,27.8706,2.5,"B",10,2003,9,41.2,0,4,0
"TBM2003101102",281,160,-82.596517,27.85395,0.8,"B",10,2003,11,41.2,0,4,0
"TBM2003101105",281,160,-82.615017,27.789617,2.6,"B",10,2003,13,41.2,0,4,0
"TBM2003101107",281,160,-82.6358,27.719483,1.9,"B",10,2003,15,41.2,0,4,0
"TBM2003101301",279,160,-82.402317,27.879867,0.4,"C",10,2003,9,41.2,0,4,0
"TBM2003101302",279,160,-82.414317,27.935567,0.8,"C",10,2003,10,41.2,0,4,0
"TBM2003101305",279,160,-82.44565,27.805167,1.5,"C",10,2003,12,41.2,0,4,0
"TBM2003101306",279,160,-82.4023,27.813083,0.8,"C",10,2003,13,41.2,1,4,0.0242718446601942
"TBM2003101501",280,300,-82.436567,27.88975,6.2,"C",10,2003,9,14.824,0,4,0
"TBM2003101502",280,300,-82.453667,27.816767,5,"C",10,2003,10,14.0828,0,4,0
"TBM2003101605",282,300,-82.5084,27.4894,1.9,"N",10,2003,10,8.1532,0,4,0
"TBM2003101606",282,300,-82.509117,27.4901,2,"N",10,2003,10,7.412,0,4,0
"TBM2003101611",282,300,-82.4873,27.518117,1.2,"M",10,2003,11,6.6708,0,4,0
"TBM2003101612",282,300,-82.514267,27.5178,1.5,"M",10,2003,12,6.6708,0,4,0
"TBM2003101613",282,300,-82.548817,27.501233,1.5,"M",10,2003,12,7.412,0,4,0
"TBM2003101614",282,300,-82.57645,27.503267,3.2,"E",10,2003,13,14.824,0,4,0
"TBM2003101801",282,160,-82.541,27.6665,0.8,"E",10,2003,10,41.2,0,4,0
"TBM2003101803",282,160,-82.551167,27.650233,0.8,"E",10,2003,13,41.2,5,4,0.121359223300971
"TBM2003104506",288,300,-82.372633,27.857483,1.4,"K",10,2003,11,6.6708,0,4,0
"TBM2003104507",288,300,-82.358083,27.857567,1.6,"K",10,2003,12,5.9296,0,4,0
"TBM2003110201",308,300,-82.59675,27.627867,4.9,"E",11,2003,9,14.0828,0,1,0
"TBM2003110202",308,300,-82.603833,27.600683,2.9,"E",11,2003,10,15.5652,0,1,0
"TBM2003110204",308,300,-82.69925,27.734017,3,"D",11,2003,12,13.3416,0,1,0
"TBM2003110205",308,300,-82.720333,27.698483,3,"D",11,2003,13,14.0828,0,1,0
"TBM2003110206",308,300,-82.629783,27.657017,6.6,"B",11,2003,14,11.8592,0,1,0
"TBM2003110411",318,300,-82.451683,27.869317,3.8,"C",11,2003,11,14.824,0,1,0
"TBM2003110412",318,300,-82.4547,27.884117,3.4,"C",11,2003,11,15.5652,0,1,0
"TBM2003110601",311,300,-82.519083,27.516817,1.1,"M",11,2003,8,7.412,0,1,0
"TBM2003110602",311,300,-82.492783,27.524317,1.4,"M",11,2003,9,5.9296,0,1,0
"TBM2003110603",311,300,-82.485283,27.5215,1.7,"M",11,2003,9,5.9296,0,1,0
"TBM2003110614",311,300,-82.500217,27.4837,1.7,"N",11,2003,15,6.6708,0,1,0
"TBM2003110615",311,300,-82.516,27.493983,1.1,"N",11,2003,15,7.412,0,1,0
"TBM2003110701",310,300,-82.472883,27.712,1.1,"L",11,2003,9,7.412,0,1,0
"TBM2003110702",310,300,-82.46555,27.710133,1.5,"L",11,2003,9,6.6708,0,1,0
"TBM2003110703",310,300,-82.46385,27.709417,1.7,"L",11,2003,10,5.9296,0,1,0
"TBM2003110708",310,300,-82.446633,27.685867,1.6,"L",11,2003,12,5.9296,0,1,0
"TBM2003110709",310,300,-82.443,27.683833,1.3,"L",11,2003,13,6.6708,0,1,0
"TBM2003110713",310,300,-82.439183,27.6879,2,"L",11,2003,14,7.412,0,1,0
"TBM2003110801",309,160,-82.714267,27.648067,1.5,"D",11,2003,8,41.2,0,1,0
"TBM2003110802",309,160,-82.7334,27.63175,0.9,"D",11,2003,9,41.2,0,1,0
"TBM2003110803",309,160,-82.7422,27.6465,0.8,"D",11,2003,10,41.2,0,1,0
"TBM2003110901",309,300,-82.560283,27.684033,6.5,"E",11,2003,9,14.0828,0,1,0
"TBM2003110902",309,300,-82.568767,27.70615,6,"C",11,2003,9,14.0828,0,1,0
"TBM2003110903",309,300,-82.573467,27.773417,5.9,"B",11,2003,10,14.824,0,1,0
"TBM2003110904",309,300,-82.51945,27.796817,6,"B",11,2003,11,15.5652,0,1,0
"TBM2003110905",309,300,-82.506683,27.749867,4.5,"C",11,2003,11,13.3416,0,1,0
